"GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term","FDR"
"GO:0003151",6.55616031477049e-07,6.9192163768435,2.50936280884265,13,46,"outflow tract morphogenesis",2.66001041845974e-06
"GO:0043010",6.67005021166369e-07,2.64722807428215,16.0381014304291,38,294,"camera-type eye development",2.69434923023783e-06
"GO:0007162",6.80312540198453e-07,2.93248508539966,12.3286085825748,32,226,"negative regulation of cell adhesion",2.73610414638766e-06
"GO:0001558",6.99782137490063e-07,2.53372184787228,18.0019505851756,41,330,"regulation of cell growth",2.80217108099282e-06
"GO:0032330",7.62719318008576e-07,8.76751207729469,1.80019505851756,11,33,"regulation of chondrocyte differentiation",3.04097182634588e-06
"GO:0010810",8.09369949156739e-07,3.10036442064554,10.6375162548765,29,195,"regulation of cell-substrate adhesion",3.2130591516093e-06
"GO:0045666",8.23673518909592e-07,5.21560685837721,3.8185955786736,16,70,"positive regulation of neuron differentiation",3.24291522444496e-06
"GO:0051130",8.23932858328035e-07,1.87582425175709,48.3870611183355,83,887,"positive regulation of cellular component organization",3.24291522444496e-06
"GO:0060324",9.9445446526592e-07,6.00147819660015,3.00032509752926,14,55,"face development",3.89741515961665e-06
"GO:0048704",1.01012650363824e-06,5.12042416878383,3.87314694408323,16,71,"embryonic skeletal system morphogenesis",3.94206148241873e-06
"GO:0072028",1.03799398572076e-06,5.49643507281553,3.43673602080624,15,63,"nephron morphogenesis",4.03372346349714e-06
"GO:0060325",1.16833912337177e-06,7.26114330984447,2.23660598179454,12,41,"face morphogenesis",4.52117786817395e-06
"GO:0060536",1.18110742567666e-06,9.73260956976277,1.52743823146944,10,28,"cartilage morphogenesis",4.5324997460342e-06
"GO:0003413",1.18110742567666e-06,9.73260956976277,1.52743823146944,10,28,"chondrocyte differentiation involved in endochondral bone morphogenesis",4.5324997460342e-06
"GO:1903510",1.35479843336295e-06,4.67816681873479,4.41866059817945,17,81,"mucopolysaccharide metabolic process",5.17746621214637e-06
"GO:0034330",1.49328779897434e-06,2.05262955577445,32.5126137841352,61,596,"cell junction organization",5.68313249113789e-06
"GO:0061383",1.55509009770608e-06,7.0186215235792,2.29115734720416,12,42,"trabecula morphogenesis",5.89398345673787e-06
"GO:0035265",1.63427876184722e-06,3.30205544757784,8.67366710013004,25,159,"organ growth",6.16873253959546e-06
"GO:0003279",1.6620528656433e-06,4.34525219828809,4.96417425227568,18,91,"cardiac septum development",6.24796199696932e-06
"GO:0061430",1.80167169330321e-06,20.3816105769231,0.709167750325097,7,13,"bone trabecula morphogenesis",6.71797420863262e-06
"GO:0070831",1.80167169330321e-06,20.3816105769231,0.709167750325097,7,13,"basement membrane assembly",6.71797420863262e-06
"GO:0010721",1.85823771914368e-06,3.02664581516345,10.4738621586476,28,192,"negative regulation of cell development",6.90095540052957e-06
"GO:0060513",1.88737157086884e-06,34.9051620648259,0.490962288686606,6,9,"prostatic bud formation",6.95307686708079e-06
"GO:0042481",1.88737157086884e-06,34.9051620648259,0.490962288686606,6,9,"regulation of odontogenesis",6.95307686708079e-06
"GO:0014032",1.939427614043e-06,4.53577748285777,4.5277633289987,17,83,"neural crest cell development",7.08814616084763e-06
"GO:0006023",1.939427614043e-06,4.53577748285777,4.5277633289987,17,83,"aminoglycan biosynthetic process",7.08814616084763e-06
"GO:0003205",1.95639773836025e-06,3.47486173956762,7.6371911573472,23,140,"cardiac chamber development",7.09825913409255e-06
"GO:0021915",1.95760892514605e-06,3.59859921120631,7.09167750325097,22,130,"neural tube development",7.09825913409255e-06
"GO:1905314",2.0345296202086e-06,13.9889290012034,0.981924577373212,8,18,"semi-lunar valve development",7.32634776259714e-06
"GO:0060412",2.03642239655252e-06,7.71381642512077,1.96384915474642,11,36,"ventricular septum morphogenesis",7.32634776259714e-06
"GO:0050770",2.17903323027812e-06,3.15312810662353,9.38283485045514,26,172,"regulation of axonogenesis",7.80890896920681e-06
"GO:1904888",2.47768284743726e-06,5.46650505050505,3.21853055916775,14,59,"cranial skeletal system development",8.84475156003764e-06
"GO:0048863",2.50562761823267e-06,3.04640582347589,10.0374512353706,27,184,"stem cell differentiation",8.90997311348375e-06
"GO:0001958",2.55023278333814e-06,10.5007228915663,1.30923276983095,9,24,"endochondral ossification",8.99909729292883e-06
"GO:0036075",2.55023278333814e-06,10.5007228915663,1.30923276983095,9,24,"replacement ossification",8.99909729292883e-06
"GO:0048519",2.59300063719928e-06,1.42599436893481,218.860078023407,277,4012,"negative regulation of biological process",9.08743816992856e-06
"GO:0090101",2.5950013449416e-06,3.98784843205575,5.61879063719116,19,103,"negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",9.08743816992856e-06
"GO:0060284",2.61797139847761e-06,1.97711945996791,35.294733420026,64,647,"regulation of cell development",9.13315021968895e-06
"GO:0050896",2.83740838616126e-06,1.38468336892742,356.984135240572,421,6544,"response to stimulus",9.86133254209255e-06
"GO:0006935",2.86527777219155e-06,2.43852631578947,17.6746423927178,39,324,"chemotaxis",9.88359860744727e-06
"GO:0042330",2.86527777219155e-06,2.43852631578947,17.6746423927178,39,324,"taxis",9.88359860744727e-06
"GO:0030510",2.92024740501955e-06,4.97618611467302,3.70949284785436,15,68,"regulation of BMP signaling pathway",1.00356263433694e-05
"GO:0060675",3.01706085352099e-06,5.85230024213075,2.83667100130039,13,52,"ureteric bud morphogenesis",1.02915298003438e-05
"GO:0072171",3.01706085352099e-06,5.85230024213075,2.83667100130039,13,52,"mesonephric tubule morphogenesis",1.02915298003438e-05
"GO:0009952",3.2147264230205e-06,3.35905849943283,7.8553966189857,23,144,"anterior/posterior pattern specification",1.09253248546195e-05
"GO:0048864",3.24723852648923e-06,4.33767058076801,4.69141742522757,17,86,"stem cell development",1.0995245157708e-05
"GO:0030308",3.62766413439749e-06,3.33129419800707,7.90994798439532,23,145,"negative regulation of cell growth",1.22383833984618e-05
"GO:0072175",4.67260181399625e-06,3.80552937915743,5.83699609882965,19,107,"epithelial tube formation",1.56489682570565e-05
"GO:0048565",4.67260181399625e-06,3.80552937915743,5.83699609882965,19,107,"digestive tract development",1.56489682570565e-05
"GO:0061387",4.84337919158352e-06,3.63631786312199,6.38250975292588,20,117,"regulation of extent of cell growth",1.61037986839293e-05
"GO:0051961",4.84337919158352e-06,3.63631786312199,6.38250975292588,20,117,"negative regulation of nervous system development",1.61037986839293e-05
"GO:0048675",5.53352508862e-06,3.46313095537326,6.98257477243173,21,128,"axon extension",1.8332289951867e-05
"GO:0045785",5.6237212566334e-06,2.30538491338757,19.529388816645,41,358,"positive regulation of cell adhesion",1.85643271589941e-05
"GO:0051962",5.68339438936445e-06,2.6174658375162,13.5832899869961,32,249,"positive regulation of nervous system development",1.86943079735881e-05
"GO:0007420",5.83615364225762e-06,1.96672694733094,33.1672301690507,60,608,"brain development",1.91284608701753e-05
"GO:0048638",5.8693268027341e-06,2.52744613945269,14.892522756827,34,273,"regulation of developmental growth",1.91689715791422e-05
"GO:0003281",5.92226381522993e-06,5.43315461777931,3.00032509752926,13,55,"ventricular septum development",1.92735158085752e-05
"GO:0030323",6.09336408726769e-06,3.31971251922292,7.58263979193758,22,139,"respiratory tube development",1.97605222689209e-05
"GO:0050919",6.41080394779196e-06,6.648009328669,2.18205461638492,11,40,"negative chemotaxis",2.06445819437636e-05
"GO:0030204",6.41080394779196e-06,6.648009328669,2.18205461638492,11,40,"chondroitin sulfate metabolic process",2.06445819437636e-05
"GO:0048588",6.57276605647842e-06,2.74817455601769,11.7830949284785,29,216,"developmental cell growth",2.10923956028454e-05
"GO:0003231",6.78918412149604e-06,3.86592792846321,5.45513654096229,18,100,"cardiac ventricle development",2.1636119639785e-05
"GO:0003206",6.78918412149604e-06,3.86592792846321,5.45513654096229,18,100,"cardiac chamber morphogenesis",2.1636119639785e-05
"GO:0003203",7.88184995419305e-06,8.74879518072289,1.47288686605982,9,27,"endocardial cushion morphogenesis",2.49456488240955e-05
"GO:1901861",7.88184995419305e-06,8.74879518072289,1.47288686605982,9,27,"regulation of muscle tissue development",2.49456488240955e-05
"GO:0110110",8.17000202337516e-06,10.7584930112006,1.14557867360208,8,21,"positive regulation of animal organ morphogenesis",2.57690817244127e-05
"GO:1902284",8.75089080651804e-06,7.29644149577805,1.85474642392718,10,34,"neuron projection extension involved in neuron projection guidance",2.741350487348e-05
"GO:0048846",8.75089080651804e-06,7.29644149577805,1.85474642392718,10,34,"axon extension involved in axon guidance",2.741350487348e-05
"GO:0055123",9.32204445807738e-06,3.59968528717545,6.10975292587776,19,112,"digestive system development",2.91037387996246e-05
"GO:1990138",9.3801231824874e-06,3.02913234005259,8.94642392717815,24,164,"neuron projection extension",2.91861265238881e-05
"GO:0060346",9.44186832980628e-06,20.9402160864346,0.600065019505852,6,11,"bone trabecula formation",2.92793290631366e-05
"GO:0061333",1.01020084619926e-05,4.72834498834499,3.60039011703511,14,66,"renal tubule morphogenesis",3.12213080318631e-05
"GO:0035988",1.03924510580768e-05,13.5849358974359,0.872821846553966,7,16,"chondrocyte proliferation",3.20115298477885e-05
"GO:0050768",1.06437593285291e-05,3.56114426569798,6.16430429128739,19,113,"negative regulation of neurogenesis",3.26449968856176e-05
"GO:0050673",1.06689946390563e-05,2.378589582745,16.638166449935,36,305,"epithelial cell proliferation",3.26449968856176e-05
"GO:0072078",1.10629083319355e-05,5.06989507667474,3.16397919375813,13,58,"nephron tubule morphogenesis",3.37382071977237e-05
"GO:0030324",1.15289640943119e-05,3.27788476101867,7.30988296488947,21,134,"lung development",3.50434849203342e-05
"GO:1903053",1.16564354259851e-05,7.00410132689988,1.9092977893368,10,35,"regulation of extracellular matrix organization",3.53143981162246e-05
"GO:0090596",1.19491485837638e-05,2.47108709991519,14.7288686605982,33,270,"sensory organ morphogenesis",3.60825109693327e-05
"GO:0034329",1.31675457456622e-05,2.23911965428484,19.529388816645,40,358,"cell junction assembly",3.95162848065256e-05
"GO:0051716",1.31720949355085e-05,1.36024759318206,297.250390117035,355,5449,"cellular response to stimulus",3.95162848065256e-05
"GO:0043583",1.33881186867812e-05,2.63396011396011,12.2195058517555,29,224,"ear development",4.0033952306901e-05
